NWS_ID,USGS_ID,GOES_ID,HSA,Latitude_dd,Longitude_dd,LOCATION,WAC,WRIA_NR,WRIA_NM,mm_dd,stream_name,rule,value,station_type,station_substitution
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,9-Feb,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,10-Feb,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,11-Feb,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,12-Feb,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,13-Feb,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,14-Feb,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,15-Feb,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,16-Feb,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,17-Feb,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,18-Feb,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,19-Feb,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,20-Feb,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,21-Feb,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,22-Feb,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,23-Feb,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,24-Feb,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,25-Feb,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,26-Feb,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,27-Feb,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,28-Feb,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,1-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,2-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,3-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,4-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,5-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,6-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,7-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,8-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,9-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,10-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,11-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,12-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,13-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,14-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,15-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,16-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,17-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,18-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,19-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,20-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,21-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,22-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,23-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,24-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,25-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,26-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,27-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,28-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,29-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,30-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,31-Mar,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,1-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,2-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,3-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,4-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,5-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,6-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,7-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,8-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,9-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,10-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,11-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,12-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,13-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,14-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,15-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,16-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,17-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,18-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,19-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,20-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,21-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,22-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,23-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,24-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,25-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,26-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,27-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,28-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,29-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,30-Apr,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,1-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,2-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,3-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,4-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,5-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,6-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,7-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,8-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,9-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,10-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,11-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,12-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,13-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,14-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,15-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,16-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,17-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,18-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,19-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,20-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,21-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,22-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,23-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,24-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,25-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,26-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,27-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,28-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,29-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,30-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,31-May,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,1-Jun,Green River near Palmer (Critical Year),NA,300,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,2-Jun,Green River near Palmer (Critical Year),NA,292.5,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,3-Jun,Green River near Palmer (Critical Year),NA,285.1,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,4-Jun,Green River near Palmer (Critical Year),NA,277.9,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,5-Jun,Green River near Palmer (Critical Year),NA,270.9,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,6-Jun,Green River near Palmer (Critical Year),NA,264.1,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,7-Jun,Green River near Palmer (Critical Year),NA,257.5,USGS,NA
GPUW1,12106700,179085D8,SEW,47.305278,-121.849444,GREEN RIVER AT PURIFICATION PLANT NEAR PALMER WA,WAC173509,9,DUWAMISH-GREEN,8-Jun,Green River near Palmer (Critical Year),NA,251,USGS,NA
